,header,newtime,month,year,day,hour,genre
16543,YouTube,2020-03-26 21:43:56.558000+00:00,3,2020,26,21,News
16544,YouTube,2020-03-26 21:40:47.785000+00:00,3,2020,26,21,Films and TV
16545,YouTube,2020-03-26 21:35:48.296000+00:00,3,2020,26,21,Films and TV
16546,YouTube,2020-03-26 21:25:29.874000+00:00,3,2020,26,21,Other
16547,YouTube,2020-03-26 20:52:56.515000+00:00,3,2020,26,20,Other
16548,YouTube,2020-03-26 20:48:10.288000+00:00,3,2020,26,20,Other
16549,YouTube,2020-03-26 20:47:25.370000+00:00,3,2020,26,20,Other
16550,YouTube,2020-03-26 20:46:56.516000+00:00,3,2020,26,20,Other
16551,YouTube,2020-03-26 20:46:11.544000+00:00,3,2020,26,20,Other
16552,YouTube,2020-03-26 20:43:46.761000+00:00,3,2020,26,20,Other
16553,YouTube,2020-03-26 20:39:36.712000+00:00,3,2020,26,20,Other
16555,YouTube,2020-03-26 20:19:52.461000+00:00,3,2020,26,20,Other
16556,YouTube,2020-03-26 20:01:29.224000+00:00,3,2020,26,20,Other
16557,YouTube,2020-03-26 19:59:25.501000+00:00,3,2020,26,19,Other
16558,YouTube,2020-03-26 19:38:15.040000+00:00,3,2020,26,19,Other
16559,YouTube,2020-03-26 19:36:30.096000+00:00,3,2020,26,19,Other
16560,YouTube,2020-03-26 19:17:32.197000+00:00,3,2020,26,19,Other
16561,YouTube,2020-03-26 19:15:32.532000+00:00,3,2020,26,19,Other
16563,YouTube,2020-03-26 18:55:16.823000+00:00,3,2020,26,18,Other
16564,YouTube,2020-03-26 18:20:54.073000+00:00,3,2020,26,18,Films and TV
16565,YouTube,2020-03-26 18:20:01.566000+00:00,3,2020,26,18,Other
16566,YouTube,2020-03-26 18:16:03.164000+00:00,3,2020,26,18,Manga / Anime
16567,YouTube,2020-03-26 14:34:54.396000+00:00,3,2020,26,14,Other
16568,YouTube,2020-03-26 13:41:56.973000+00:00,3,2020,26,13,Other
16569,YouTube,2020-03-26 13:33:03.006000+00:00,3,2020,26,13,Other
16570,YouTube,2020-03-26 13:29:26.421000+00:00,3,2020,26,13,Tech
16571,YouTube,2020-03-26 13:29:24.443000+00:00,3,2020,26,13,Other
16572,YouTube,2020-03-26 12:50:57.727000+00:00,3,2020,26,12,video game
16573,YouTube,2020-03-26 08:53:20.212000+00:00,3,2020,26,8,Other
16574,YouTube,2020-03-26 06:46:56.968000+00:00,3,2020,26,6,Other
16576,YouTube,2020-03-25 22:40:31.715000+00:00,3,2020,25,22,News
16577,YouTube,2020-03-25 22:36:30.161000+00:00,3,2020,25,22,Other
16578,YouTube,2020-03-25 22:34:37.602000+00:00,3,2020,25,22,Films and TV
16579,YouTube,2020-03-25 22:30:33.683000+00:00,3,2020,25,22,Other
16580,YouTube,2020-03-25 22:07:05.519000+00:00,3,2020,25,22,Other
16581,YouTube,2020-03-25 19:18:22.531000+00:00,3,2020,25,19,Other
16582,YouTube,2020-03-25 19:17:59.309000+00:00,3,2020,25,19,Other
16583,YouTube,2020-03-25 19:16:13.572000+00:00,3,2020,25,19,video game
16584,YouTube,2020-03-25 18:48:07.226000+00:00,3,2020,25,18,Other
16585,YouTube,2020-03-25 18:45:20.857000+00:00,3,2020,25,18,video game
16586,YouTube,2020-03-25 18:45:04.608000+00:00,3,2020,25,18,Other
16587,YouTube,2020-03-25 18:32:31.175000+00:00,3,2020,25,18,Other
16588,YouTube,2020-03-25 18:26:25.268000+00:00,3,2020,25,18,Other
16589,YouTube,2020-03-25 18:23:58.010000+00:00,3,2020,25,18,Other
16591,YouTube,2020-03-25 17:54:57.240000+00:00,3,2020,25,17,Other
16592,YouTube,2020-03-25 17:42:50.716000+00:00,3,2020,25,17,Other
16594,YouTube,2020-03-25 14:14:38.144000+00:00,3,2020,25,14,Other
16595,YouTube,2020-03-25 14:13:12.934000+00:00,3,2020,25,14,Other
16596,YouTube,2020-03-25 13:35:07.986000+00:00,3,2020,25,13,Other
16597,YouTube,2020-03-25 07:17:25.721000+00:00,3,2020,25,7,Tech
16598,YouTube,2020-03-24 23:07:06.817000+00:00,3,2020,24,23,Other
16599,YouTube,2020-03-24 21:22:19.050000+00:00,3,2020,24,21,Other
16600,YouTube,2020-03-24 21:22:16.669000+00:00,3,2020,24,21,video game
16601,YouTube,2020-03-24 21:15:28.421000+00:00,3,2020,24,21,Other
16603,YouTube,2020-03-24 19:54:43.806000+00:00,3,2020,24,19,video game
16604,YouTube,2020-03-24 19:40:11.444000+00:00,3,2020,24,19,News
16605,YouTube,2020-03-24 19:39:30.195000+00:00,3,2020,24,19,Films and TV
16606,YouTube,2020-03-24 19:36:21.513000+00:00,3,2020,24,19,Other
16607,YouTube,2020-03-24 18:26:10.317000+00:00,3,2020,24,18,Tech
16608,YouTube,2020-03-24 18:14:54.102000+00:00,3,2020,24,18,Other
16609,YouTube,2020-03-24 17:52:55.331000+00:00,3,2020,24,17,Other
16610,YouTube,2020-03-24 12:26:31.449000+00:00,3,2020,24,12,Other
16612,YouTube,2020-03-24 11:07:34.043000+00:00,3,2020,24,11,Other
16613,YouTube,2020-03-24 11:06:09.218000+00:00,3,2020,24,11,Other
16614,YouTube,2020-03-24 11:06:03.035000+00:00,3,2020,24,11,Other
16615,YouTube,2020-03-24 10:40:30.541000+00:00,3,2020,24,10,Other
16616,YouTube,2020-03-24 09:35:30.583000+00:00,3,2020,24,9,video game
16617,YouTube,2020-03-24 08:27:19.411000+00:00,3,2020,24,8,video game
16618,YouTube,2020-03-24 08:21:18.041000+00:00,3,2020,24,8,Tech
16619,YouTube,2020-03-23 22:27:10.083000+00:00,3,2020,23,22,Other
16620,YouTube,2020-03-23 20:54:40.703000+00:00,3,2020,23,20,News
16621,YouTube,2020-03-23 20:51:52.277000+00:00,3,2020,23,20,Other
16622,YouTube,2020-03-23 20:26:20.955000+00:00,3,2020,23,20,video game
16623,YouTube,2020-03-23 20:04:29.424000+00:00,3,2020,23,20,Other
16624,YouTube,2020-03-23 19:42:42.176000+00:00,3,2020,23,19,video game
16625,YouTube,2020-03-23 19:26:14.086000+00:00,3,2020,23,19,Other
16626,YouTube,2020-03-23 19:26:03.033000+00:00,3,2020,23,19,Other
16627,YouTube,2020-03-23 19:14:37.664000+00:00,3,2020,23,19,Other
16628,YouTube,2020-03-23 19:13:50.290000+00:00,3,2020,23,19,Other
16629,YouTube,2020-03-23 18:56:56.501000+00:00,3,2020,23,18,Other
16630,YouTube,2020-03-23 12:30:09.845000+00:00,3,2020,23,12,video game
16631,YouTube,2020-03-23 12:17:21.585000+00:00,3,2020,23,12,Other
16632,YouTube,2020-03-23 11:45:17.988000+00:00,3,2020,23,11,Other
16633,YouTube,2020-03-23 11:45:17.014000+00:00,3,2020,23,11,Other
16634,YouTube,2020-03-23 11:45:13.531000+00:00,3,2020,23,11,Other
16635,YouTube,2020-03-23 09:34:54.538000+00:00,3,2020,23,9,Other
16636,YouTube,2020-03-23 08:43:22.030000+00:00,3,2020,23,8,Other
16637,YouTube,2020-03-23 08:42:52.660000+00:00,3,2020,23,8,Other
16638,YouTube,2020-03-22 21:36:09.810000+00:00,3,2020,22,21,Other
16639,YouTube,2020-03-22 21:26:09.590000+00:00,3,2020,22,21,Other
16640,YouTube,2020-03-22 20:53:45.955000+00:00,3,2020,22,20,video game
16641,YouTube,2020-03-22 20:46:00.225000+00:00,3,2020,22,20,Other
16642,YouTube,2020-03-22 20:43:11.725000+00:00,3,2020,22,20,Other
16643,YouTube,2020-03-22 20:43:07.200000+00:00,3,2020,22,20,Other
16644,YouTube,2020-03-22 20:42:58.034000+00:00,3,2020,22,20,Other
16645,YouTube,2020-03-22 20:34:54.635000+00:00,3,2020,22,20,News
16646,YouTube,2020-03-22 19:22:29.029000+00:00,3,2020,22,19,Other
16647,YouTube,2020-03-22 17:45:35.024000+00:00,3,2020,22,17,video game
16648,YouTube,2020-03-22 10:13:13.909000+00:00,3,2020,22,10,video game
16649,YouTube,2020-03-22 08:48:07.881000+00:00,3,2020,22,8,Other
16651,YouTube,2020-03-22 08:27:40.586000+00:00,3,2020,22,8,Other
16652,YouTube,2020-03-21 23:50:52.440000+00:00,3,2020,21,23,Other
16653,YouTube,2020-03-21 23:50:32.596000+00:00,3,2020,21,23,video game
16654,YouTube,2020-03-21 23:50:12.386000+00:00,3,2020,21,23,Other
16655,YouTube,2020-03-21 23:39:50.370000+00:00,3,2020,21,23,Other
16657,YouTube,2020-03-21 23:30:48.023000+00:00,3,2020,21,23,Other
16658,YouTube,2020-03-21 23:30:39.312000+00:00,3,2020,21,23,Other
16659,YouTube,2020-03-21 22:29:03.148000+00:00,3,2020,21,22,Other
16661,YouTube,2020-03-21 21:37:01.101000+00:00,3,2020,21,21,Other
16662,YouTube,2020-03-21 21:36:42.930000+00:00,3,2020,21,21,Other
16663,YouTube,2020-03-21 21:36:01.159000+00:00,3,2020,21,21,Other
16664,YouTube,2020-03-21 19:33:28.995000+00:00,3,2020,21,19,Films and TV
16665,YouTube,2020-03-21 19:30:28.697000+00:00,3,2020,21,19,Other
16667,YouTube,2020-03-21 19:08:09.531000+00:00,3,2020,21,19,News
16668,YouTube,2020-03-21 19:07:45.392000+00:00,3,2020,21,19,Other
16669,YouTube,2020-03-21 16:16:27.956000+00:00,3,2020,21,16,Other
16670,YouTube,2020-03-21 16:15:23.338000+00:00,3,2020,21,16,Other
16671,YouTube,2020-03-21 16:11:16.872000+00:00,3,2020,21,16,Other
16673,YouTube,2020-03-21 13:33:15.048000+00:00,3,2020,21,13,Other
16674,YouTube,2020-03-21 13:22:37.678000+00:00,3,2020,21,13,Other
16675,YouTube,2020-03-21 13:18:53.164000+00:00,3,2020,21,13,Other
16676,YouTube,2020-03-21 13:06:02.672000+00:00,3,2020,21,13,Other
16677,YouTube,2020-03-21 12:48:26.535000+00:00,3,2020,21,12,Other
16678,YouTube,2020-03-21 08:44:25.598000+00:00,3,2020,21,8,Other
16679,YouTube,2020-03-21 08:13:48.880000+00:00,3,2020,21,8,Other
16680,YouTube,2020-03-21 07:57:19.164000+00:00,3,2020,21,7,Tech
16681,YouTube,2020-03-21 07:49:42.203000+00:00,3,2020,21,7,Other
16682,YouTube,2020-03-20 23:29:00.452000+00:00,3,2020,20,23,Other
16684,YouTube,2020-03-20 22:27:39.013000+00:00,3,2020,20,22,News
16685,YouTube,2020-03-20 22:27:22.322000+00:00,3,2020,20,22,Other
16686,YouTube,2020-03-20 22:27:19.999000+00:00,3,2020,20,22,Other
16687,YouTube,2020-03-20 19:15:35.498000+00:00,3,2020,20,19,video game
16688,YouTube,2020-03-20 18:49:30.621000+00:00,3,2020,20,18,Other
16689,YouTube,2020-03-20 17:49:12.799000+00:00,3,2020,20,17,Tech
16690,YouTube,2020-03-20 12:26:59.588000+00:00,3,2020,20,12,video game
16691,YouTube,2020-03-20 11:24:49.728000+00:00,3,2020,20,11,Other
16692,YouTube,2020-03-20 11:09:46.677000+00:00,3,2020,20,11,Other
16693,YouTube,2020-03-20 11:09:43.175000+00:00,3,2020,20,11,Other
16694,YouTube,2020-03-20 10:33:03.541000+00:00,3,2020,20,10,Other
16695,YouTube,2020-03-20 09:08:45.587000+00:00,3,2020,20,9,Other
16696,YouTube,2020-03-20 08:53:01.165000+00:00,3,2020,20,8,Other
16697,YouTube,2020-03-20 08:44:59.185000+00:00,3,2020,20,8,Other
16698,YouTube,2020-03-20 08:27:20.662000+00:00,3,2020,20,8,Tech
16699,YouTube,2020-03-20 08:27:02.041000+00:00,3,2020,20,8,Other
16701,YouTube,2020-03-19 22:58:08.802000+00:00,3,2020,19,22,News
16702,YouTube,2020-03-19 21:56:17.253000+00:00,3,2020,19,21,Other
16703,YouTube,2020-03-19 21:39:36.526000+00:00,3,2020,19,21,video game
16704,YouTube,2020-03-19 21:39:15.276000+00:00,3,2020,19,21,Other
16705,YouTube,2020-03-19 21:29:53.273000+00:00,3,2020,19,21,video game
16706,YouTube,2020-03-19 21:10:14.825000+00:00,3,2020,19,21,video game
16707,YouTube,2020-03-19 20:59:50.861000+00:00,3,2020,19,20,video game
16708,YouTube,2020-03-19 20:55:55.917000+00:00,3,2020,19,20,video game
16709,YouTube,2020-03-19 20:33:41.657000+00:00,3,2020,19,20,video game
16710,YouTube,2020-03-19 20:16:34.410000+00:00,3,2020,19,20,Other
16711,YouTube,2020-03-19 20:10:49.859000+00:00,3,2020,19,20,video game
16712,YouTube,2020-03-19 20:08:11.407000+00:00,3,2020,19,20,Other
16713,YouTube,2020-03-19 19:42:05.242000+00:00,3,2020,19,19,Tech
16714,YouTube,2020-03-19 19:37:59.630000+00:00,3,2020,19,19,Other
16715,YouTube,2020-03-19 10:45:02.467000+00:00,3,2020,19,10,Other
16716,YouTube,2020-03-19 10:35:31.163000+00:00,3,2020,19,10,Other
16717,YouTube,2020-03-19 10:26:37.265000+00:00,3,2020,19,10,Other
16718,YouTube,2020-03-18 20:52:15.976000+00:00,3,2020,18,20,video game
16719,YouTube,2020-03-18 18:16:41.033000+00:00,3,2020,18,18,video game
16720,YouTube,2020-03-18 18:12:00.378000+00:00,3,2020,18,18,Films and TV
16721,YouTube,2020-03-18 18:05:19.947000+00:00,3,2020,18,18,Other
16722,YouTube,2020-03-18 18:05:19.069000+00:00,3,2020,18,18,video game
16723,YouTube,2020-03-18 18:04:18.619000+00:00,3,2020,18,18,Other
16724,YouTube,2020-03-18 17:41:38.442000+00:00,3,2020,18,17,Films and TV
16725,YouTube,2020-03-18 17:41:15.278000+00:00,3,2020,18,17,News
16726,YouTube,2020-03-18 17:39:09.008000+00:00,3,2020,18,17,Other
16727,YouTube,2020-03-18 17:35:26.278000+00:00,3,2020,18,17,Other
16728,YouTube,2020-03-18 17:33:16.845000+00:00,3,2020,18,17,Other
16730,YouTube,2020-03-18 16:18:11.677000+00:00,3,2020,18,16,Other
16731,YouTube,2020-03-18 16:07:53.769000+00:00,3,2020,18,16,video game
16732,YouTube,2020-03-18 16:07:24.771000+00:00,3,2020,18,16,video game
16733,YouTube,2020-03-18 15:11:55.602000+00:00,3,2020,18,15,Other
16734,YouTube,2020-03-18 14:58:54.514000+00:00,3,2020,18,14,Films and TV
16735,YouTube,2020-03-18 13:54:45.908000+00:00,3,2020,18,13,Other
16737,YouTube,2020-03-18 13:24:15.410000+00:00,3,2020,18,13,Other
16738,YouTube,2020-03-18 13:06:32.288000+00:00,3,2020,18,13,video game
16739,YouTube,2020-03-18 12:49:19.139000+00:00,3,2020,18,12,video game
16740,YouTube,2020-03-18 08:54:26.087000+00:00,3,2020,18,8,Other
16741,YouTube,2020-03-17 22:24:30.994000+00:00,3,2020,17,22,Films and TV
16742,YouTube,2020-03-17 21:44:59.291000+00:00,3,2020,17,21,video game
16743,YouTube,2020-03-17 21:33:42.285000+00:00,3,2020,17,21,News
16744,YouTube,2020-03-17 21:05:09.327000+00:00,3,2020,17,21,video game
16745,YouTube,2020-03-17 21:05:04.551000+00:00,3,2020,17,21,Other
16746,YouTube,2020-03-17 19:16:11.388000+00:00,3,2020,17,19,Films and TV
16747,YouTube,2020-03-17 19:16:07.817000+00:00,3,2020,17,19,Other
16748,YouTube,2020-03-17 19:16:04.195000+00:00,3,2020,17,19,video game
16749,YouTube,2020-03-17 16:26:23.591000+00:00,3,2020,17,16,Other
16750,YouTube,2020-03-17 16:07:18.658000+00:00,3,2020,17,16,Other
16751,YouTube,2020-03-17 15:16:49.355000+00:00,3,2020,17,15,Other
16752,YouTube,2020-03-17 14:37:05.120000+00:00,3,2020,17,14,video game
16753,YouTube,2020-03-17 13:39:04.087000+00:00,3,2020,17,13,video game
16754,YouTube,2020-03-17 13:38:52.079000+00:00,3,2020,17,13,Other
16755,YouTube,2020-03-17 13:05:15.963000+00:00,3,2020,17,13,Other
16756,YouTube,2020-03-17 13:03:28.081000+00:00,3,2020,17,13,Other
16757,YouTube,2020-03-17 11:35:01.238000+00:00,3,2020,17,11,Other
16758,YouTube,2020-03-17 09:56:19.028000+00:00,3,2020,17,9,Tech
16759,YouTube,2020-03-17 09:49:37.970000+00:00,3,2020,17,9,Other
16760,YouTube,2020-03-16 23:30:03.626000+00:00,3,2020,16,23,Other
16761,YouTube,2020-03-16 23:20:27.140000+00:00,3,2020,16,23,Other
16762,YouTube,2020-03-16 23:12:00.533000+00:00,3,2020,16,23,video game
16763,YouTube,2020-03-16 22:59:23.885000+00:00,3,2020,16,22,video game
16764,YouTube,2020-03-16 22:46:17.352000+00:00,3,2020,16,22,Other
16765,YouTube,2020-03-16 22:46:04.505000+00:00,3,2020,16,22,video game
16766,YouTube,2020-03-16 22:33:18.867000+00:00,3,2020,16,22,video game
16767,YouTube,2020-03-16 21:48:38.204000+00:00,3,2020,16,21,Other
16768,YouTube,2020-03-16 21:48:33.925000+00:00,3,2020,16,21,video game
16769,YouTube,2020-03-16 21:29:34.386000+00:00,3,2020,16,21,News
16770,YouTube,2020-03-16 20:36:29.574000+00:00,3,2020,16,20,Other
16771,YouTube,2020-03-16 19:08:12.025000+00:00,3,2020,16,19,Other
16772,YouTube,2020-03-16 19:07:35.639000+00:00,3,2020,16,19,Other
16773,YouTube,2020-03-16 19:03:17.530000+00:00,3,2020,16,19,Other
16774,YouTube,2020-03-16 19:03:13.107000+00:00,3,2020,16,19,Other
16775,YouTube,2020-03-16 19:03:05.449000+00:00,3,2020,16,19,video game
16776,YouTube,2020-03-16 16:51:41.815000+00:00,3,2020,16,16,video game
16777,YouTube,2020-03-16 16:51:32.681000+00:00,3,2020,16,16,Other
16778,YouTube,2020-03-16 14:55:44.290000+00:00,3,2020,16,14,Other
16779,YouTube,2020-03-16 14:51:13.693000+00:00,3,2020,16,14,video game
16780,YouTube,2020-03-16 13:19:37.518000+00:00,3,2020,16,13,Other
16781,YouTube,2020-03-16 13:18:41.381000+00:00,3,2020,16,13,Other
16782,YouTube,2020-03-16 11:49:49.251000+00:00,3,2020,16,11,Other
16783,YouTube,2020-03-16 11:30:11.361000+00:00,3,2020,16,11,Other
16784,YouTube,2020-03-16 11:30:01.119000+00:00,3,2020,16,11,Other
16785,YouTube,2020-03-16 11:27:57.499000+00:00,3,2020,16,11,Other
16786,YouTube,2020-03-16 09:49:12.012000+00:00,3,2020,16,9,Films and TV
16787,YouTube,2020-03-16 09:48:25.915000+00:00,3,2020,16,9,video game
16788,YouTube,2020-03-16 09:48:18.872000+00:00,3,2020,16,9,video game
16789,YouTube,2020-03-16 09:44:32.132000+00:00,3,2020,16,9,Other
16790,YouTube,2020-03-16 09:32:38.595000+00:00,3,2020,16,9,Other
16791,YouTube,2020-03-16 09:29:10.752000+00:00,3,2020,16,9,Other
16792,YouTube,2020-03-16 09:28:26.532000+00:00,3,2020,16,9,Other
16793,YouTube,2020-03-16 07:35:01.560000+00:00,3,2020,16,7,Other
16794,YouTube,2020-03-15 23:54:56.428000+00:00,3,2020,15,23,video game
16795,YouTube,2020-03-15 23:40:27.334000+00:00,3,2020,15,23,Films and TV
16796,YouTube,2020-03-15 23:20:00.776000+00:00,3,2020,15,23,Other
16797,YouTube,2020-03-15 23:19:39.325000+00:00,3,2020,15,23,Other
16798,YouTube,2020-03-15 22:42:57.210000+00:00,3,2020,15,22,video game
16799,YouTube,2020-03-15 22:41:19.051000+00:00,3,2020,15,22,Other
16800,YouTube,2020-03-15 17:18:45.432000+00:00,3,2020,15,17,Tech
16801,YouTube,2020-03-15 16:48:26.723000+00:00,3,2020,15,16,News
16802,YouTube,2020-03-15 15:02:22.607000+00:00,3,2020,15,15,video game
16803,YouTube,2020-03-15 15:00:18.714000+00:00,3,2020,15,15,Other
16804,YouTube,2020-03-15 14:56:42.953000+00:00,3,2020,15,14,Other
16805,YouTube,2020-03-15 14:49:06.383000+00:00,3,2020,15,14,video game
16806,YouTube,2020-03-15 12:55:50.074000+00:00,3,2020,15,12,Other
16807,YouTube,2020-03-15 12:51:09.144000+00:00,3,2020,15,12,Other
16808,YouTube,2020-03-15 12:41:43.101000+00:00,3,2020,15,12,Other
16809,YouTube,2020-03-15 12:35:48.745000+00:00,3,2020,15,12,Other
16810,YouTube,2020-03-15 12:04:21.291000+00:00,3,2020,15,12,Other
16811,YouTube,2020-03-15 11:38:39.728000+00:00,3,2020,15,11,Other
16812,YouTube,2020-03-15 11:38:16.934000+00:00,3,2020,15,11,Other
16813,YouTube,2020-03-15 11:37:43.935000+00:00,3,2020,15,11,Other
16814,YouTube,2020-03-15 10:52:22.443000+00:00,3,2020,15,10,Other
16815,YouTube,2020-03-15 10:47:27.197000+00:00,3,2020,15,10,Other
16816,YouTube,2020-03-15 10:45:03.134000+00:00,3,2020,15,10,Other
16817,YouTube,2020-03-15 10:22:10.558000+00:00,3,2020,15,10,Other
16818,YouTube,2020-03-15 09:50:42.435000+00:00,3,2020,15,9,video game
16819,YouTube,2020-03-15 09:04:10.708000+00:00,3,2020,15,9,Tech
16820,YouTube,2020-03-15 09:00:19.126000+00:00,3,2020,15,9,video game
16821,YouTube,2020-03-14 23:15:27.020000+00:00,3,2020,14,23,Other
16822,YouTube,2020-03-14 23:07:06.972000+00:00,3,2020,14,23,Other
16823,YouTube,2020-03-14 23:07:04.059000+00:00,3,2020,14,23,Other
16824,YouTube,2020-03-14 23:06:59.295000+00:00,3,2020,14,23,Other
16825,YouTube,2020-03-14 23:06:54.662000+00:00,3,2020,14,23,Other
16826,YouTube,2020-03-14 23:06:47.318000+00:00,3,2020,14,23,Other
16827,YouTube,2020-03-14 23:06:40.877000+00:00,3,2020,14,23,Other
16828,YouTube,2020-03-14 23:06:37.673000+00:00,3,2020,14,23,Other
16829,YouTube,2020-03-14 23:06:20.341000+00:00,3,2020,14,23,Other
16830,YouTube,2020-03-14 23:06:14.870000+00:00,3,2020,14,23,Other
16831,YouTube,2020-03-14 23:06:07.917000+00:00,3,2020,14,23,Other
16832,YouTube,2020-03-14 23:06:03.734000+00:00,3,2020,14,23,Other
16833,YouTube,2020-03-14 23:05:58.332000+00:00,3,2020,14,23,Other
16834,YouTube,2020-03-14 23:05:52.254000+00:00,3,2020,14,23,Other
16835,YouTube,2020-03-14 23:05:48.417000+00:00,3,2020,14,23,Other
16836,YouTube,2020-03-14 23:05:42.058000+00:00,3,2020,14,23,Other
16837,YouTube,2020-03-14 23:05:20.018000+00:00,3,2020,14,23,Other
16838,YouTube,2020-03-14 23:04:42.759000+00:00,3,2020,14,23,Other
16839,YouTube,2020-03-14 23:03:03.895000+00:00,3,2020,14,23,Other
16840,YouTube,2020-03-14 23:02:43.472000+00:00,3,2020,14,23,Other
16841,YouTube,2020-03-14 23:02:17.490000+00:00,3,2020,14,23,Other
16842,YouTube,2020-03-14 23:00:22.535000+00:00,3,2020,14,23,Other
16843,YouTube,2020-03-14 23:00:18.042000+00:00,3,2020,14,23,Other
16844,YouTube,2020-03-14 22:59:16.460000+00:00,3,2020,14,22,Other
16845,YouTube,2020-03-14 22:59:06.373000+00:00,3,2020,14,22,Other
16846,YouTube,2020-03-14 22:58:03.896000+00:00,3,2020,14,22,Other
16847,YouTube,2020-03-14 22:56:42.414000+00:00,3,2020,14,22,Other
16848,YouTube,2020-03-14 21:47:26.995000+00:00,3,2020,14,21,Other
16849,YouTube,2020-03-14 21:46:02.517000+00:00,3,2020,14,21,Other
16850,YouTube,2020-03-14 21:44:23.144000+00:00,3,2020,14,21,Other
16851,YouTube,2020-03-14 21:35:51.032000+00:00,3,2020,14,21,Other
16852,YouTube,2020-03-14 20:02:28.414000+00:00,3,2020,14,20,video game
16853,YouTube,2020-03-14 19:13:50.283000+00:00,3,2020,14,19,Other
16854,YouTube,2020-03-14 19:10:33.668000+00:00,3,2020,14,19,Other
16855,YouTube,2020-03-14 18:56:20.797000+00:00,3,2020,14,18,Tech
16856,YouTube,2020-03-14 18:49:49.340000+00:00,3,2020,14,18,Other
16857,YouTube,2020-03-14 17:29:10.901000+00:00,3,2020,14,17,Other
16858,YouTube,2020-03-14 17:15:45.575000+00:00,3,2020,14,17,Other
16859,YouTube,2020-03-14 17:09:56.068000+00:00,3,2020,14,17,Other
16860,YouTube,2020-03-14 17:03:14.222000+00:00,3,2020,14,17,Other
16861,YouTube,2020-03-14 16:43:31.901000+00:00,3,2020,14,16,Other
16862,YouTube,2020-03-14 16:40:20.648000+00:00,3,2020,14,16,Other
16863,YouTube,2020-03-14 16:36:14.837000+00:00,3,2020,14,16,Other
16864,YouTube,2020-03-14 16:34:38.282000+00:00,3,2020,14,16,Other
16865,YouTube,2020-03-14 16:34:33.662000+00:00,3,2020,14,16,Other
16866,YouTube,2020-03-14 16:15:19.374000+00:00,3,2020,14,16,News
16867,YouTube,2020-03-14 16:09:01.680000+00:00,3,2020,14,16,Tech
16868,YouTube,2020-03-14 15:43:38.926000+00:00,3,2020,14,15,Other
16869,YouTube,2020-03-14 15:42:56.053000+00:00,3,2020,14,15,video game
16870,YouTube,2020-03-14 15:17:12.536000+00:00,3,2020,14,15,Other
16871,YouTube,2020-03-14 15:09:04.407000+00:00,3,2020,14,15,Other
16872,YouTube,2020-03-14 14:41:04.961000+00:00,3,2020,14,14,video game
16873,YouTube,2020-03-14 14:40:52.534000+00:00,3,2020,14,14,video game
16874,YouTube,2020-03-14 14:40:18.889000+00:00,3,2020,14,14,Films and TV
16875,YouTube,2020-03-14 14:32:29.202000+00:00,3,2020,14,14,Films and TV
16876,YouTube,2020-03-14 14:32:09.839000+00:00,3,2020,14,14,Other
16877,YouTube,2020-03-14 14:26:22.763000+00:00,3,2020,14,14,Films and TV
16878,YouTube,2020-03-14 14:26:05.925000+00:00,3,2020,14,14,video game
16879,YouTube,2020-03-14 12:50:35.521000+00:00,3,2020,14,12,Tech
16880,YouTube,2020-03-14 09:55:06.621000+00:00,3,2020,14,9,Other
16881,YouTube,2020-03-13 19:11:52.752000+00:00,3,2020,13,19,Films and TV
16882,YouTube,2020-03-13 17:43:49.122000+00:00,3,2020,13,17,Other
16883,YouTube,2020-03-13 17:30:00.099000+00:00,3,2020,13,17,Other
16884,YouTube,2020-03-13 11:16:44.435000+00:00,3,2020,13,11,Other
16885,YouTube,2020-03-13 08:08:55.173000+00:00,3,2020,13,8,video game
16886,YouTube,2020-03-13 08:08:46.976000+00:00,3,2020,13,8,Other
16887,YouTube,2020-03-13 08:04:34.128000+00:00,3,2020,13,8,Other
16888,YouTube,2020-03-13 07:41:00.937000+00:00,3,2020,13,7,Other
16889,YouTube,2020-03-13 07:26:14.661000+00:00,3,2020,13,7,News
16890,YouTube,2020-03-13 07:22:13.069000+00:00,3,2020,13,7,video game
16891,YouTube,2020-03-13 06:24:58.929000+00:00,3,2020,13,6,Tech
16892,YouTube,2020-03-13 06:18:48.160000+00:00,3,2020,13,6,Other
16893,YouTube,2020-03-12 23:42:45.311000+00:00,3,2020,12,23,video game
16894,YouTube,2020-03-12 23:24:30.982000+00:00,3,2020,12,23,video game
16895,YouTube,2020-03-12 22:44:11.052000+00:00,3,2020,12,22,Other
16896,YouTube,2020-03-12 22:41:44.627000+00:00,3,2020,12,22,Other
16897,YouTube,2020-03-12 22:36:11.538000+00:00,3,2020,12,22,Other
16898,YouTube,2020-03-12 22:31:19.376000+00:00,3,2020,12,22,Other
16899,YouTube,2020-03-12 22:30:39.249000+00:00,3,2020,12,22,Other
16900,YouTube,2020-03-12 22:21:04.911000+00:00,3,2020,12,22,video game
16901,YouTube,2020-03-12 22:14:49.464000+00:00,3,2020,12,22,video game
16902,YouTube,2020-03-12 20:44:00.847000+00:00,3,2020,12,20,Other
16903,YouTube,2020-03-12 19:48:38.251000+00:00,3,2020,12,19,Tech
16904,YouTube,2020-03-12 19:47:38.533000+00:00,3,2020,12,19,video game
16905,YouTube,2020-03-12 19:47:28.640000+00:00,3,2020,12,19,News
16906,YouTube,2020-03-12 19:47:09.472000+00:00,3,2020,12,19,Other
